id_evento,fecha,modulo,alerta,incidente_real,veredicto,tam_commit,t_respuesta_h
2439,2026-02-17,authentication,No,no,negativo,18,"6,9"
1747,2026/04/13 08:52,authentication,no,0,negativo,128,"8,0"
1252,2026/02/17 07:59,Api,no,0,clean,62,4.7
198,2026-11-26,api,0,no,limpio,25,2.2
1723,23/06/2026, auth ,NO,no,clean,34,"0,3"
830,2026-08-11,Auth,no,0,clean,24,"17,9"
988,,ui,No,0,limpio,59,2.4
752,2026/08/19 17:22,db,NO,0,negativo,42,
2295,2026-06-27,ui,NO,no,negativo,158,"6,4"
1391,2026-06-21,athu,no,0,Malware,31,"2,2"
273,2026-01-08,db,no,0,+,118,6.1
2404,2026/03/13 23:42,api,0,0,-,55,12.7
1194,16/03/2026,ui,NO,0,-,,"6,9"
1101,11/07/2026,AUTH,NO,0,-,47,"4,9"
1993,21/03/2026,Auth,NO,0,clean,14,
546,2026-01-10,DB,1,si,clean,93,"1,0"
1589,22/10/2026,api,No,0,-,116,3.8
2051,04/05/2026,auth,No,0,limpio,203,3.5
1437,2026-05-22,ui ,no,no,clean,21,1.3
467,2026-04-24,auth,no,0,limpio,30,3.5
1786,2026-03-07,Auth,0,unknown,clean,25,11.4
2131,2026/05/10 11:03,db,false,no,limpio,83,6.2
1814,2026-01-08,api,NO,0,limpio,20,99999
2011,2026-02-14,auth,No,no,negativo,82,"1,4"
2038,2026-08-25,UI,NO,0,-,83,"1,1"
1269,2026-03-20,api,No,no,clean,98,4.7
1072,2026/07/14 12:11,DB,sí,si,clean,62,"12,3"
1009,11/04/2026,API,NO,no,negativo,56,16.3
1981,2026/10/05 09:14,api ,NO,no,limpio,22,"8,7"
901,01/06/2026,Auth,no,0,limpio,185,4.2
35,03/03/2026,api,0,no,negativo,55,"3,2"
1191,2026-06-25,database,No,no,-,27,0.5
1797,,database,No,no,-,70,"2,0"
983,2026-04-10,api,0,no,positivo,24,"3,0"
43,2026-09-23,authentication,0,0,limpio,32,8.4
2520,2026-02-06,API,NO,0,-,13,99999
1591,2026/07/24 08:49,AUTH,,no,-,53,"4,0"
1479,21/11/2026,ui,Si,0,limpio,28,5.2
2176,01/02/2026,AUTH,NO,0,negativo,23,10.5
2113,25/11/2026,db,NO,no,negativo,318,5.9
303,2026/08/11 21:07,ui,false,0,negativo,-126,"9,3"
2553,13/07/2026,UI,No,no,Malware,69,"2,6"
1276,2026-06-26,database,0,no,clean,110,"2,3"
1030,2026-04-23,database,sí,0,negativo,45,3.0
2096,01/06/2026,auth ,No,0,clean,50,"8,4"
2402,24/09/2026,api,0,no,-,72,"2,4"
2119,2026-03-02,Auth,false,0,-,111,"3,4"
2442,05/08/2026,database,N/A,0,limpio,33,"9,6"
1550,2026-02-15,Auth,No,0,clean,-264,"11,7"
1280,2026-12-28,database,1,no,clean,36,8.7
620,2026-10-08,auth,No,no,-,111,15.3
7,01/02/2026,ui,NO,0,clean,30,"3,3"
272,16/07/2026,ui,0,no,-,79,"8,2"
457,2026/10/15 23:16,AUTH,0,no,negativo,364,"5,4"
2494,2026-05-28,api,no,0,-,50,14.7
2254,2026-05-15,auth,no,0,clean,15,2.3
1422,10/02/2026,ui,sí,no,negativo,49,1.0
573,,database,No,0,-,71,99999
1213,15/05/2026,ui,SI,1,+,31,"24,5"
977,2026-02-24,Api,NO,0,negativo,169,2.0
1156,2026/05/09 01:39,Auth,,no,,99,"1,0"
1050,2026-12-07,UI,0,0,limpio,33,"4,8"
823,2026-03-10,Auth,0,0,negativo,24,"5,5"
1330,2026-04-08,api,0,0,-,116,3.5
1089,08/05/2026,API,0,0,clean,44,5.7
970,2026-09-06,authentication,No,no,clean,51,"10,7"
1789,2026/01/21 23:11,authentication,no,0,clean,25,"3,8"
2493,22/11/2026,auth,no,0,negativo,53,5.1
1148,2026/05/01 07:31,AUTH,false,0,negativo,21,2.7
1005,2026-09-04,Auth,NO,no,limpio,12,"10,5"
1660,2026-12-11,API,true,si,MALWARE,133,"5,3"
360,14/03/2026, UI,si,0,clean,166,2.6
2268,14/06/2026,database,No,no,clean,72,8.4
1832,27/07/2026,DB,NO,0,positivo,183,"2,1"
2386,2026/10/05 00:52,Api,0,0,negativo,41,"7,0"
1229,2026-05-06,AUTH,NO,no,negativo,82,4.1
315,2026-02-15,ui,no,0,,260,4.2
757,,Auth,no,0,negativo,23,"6,3"
957,2026/05/08 20:05,auth,NO,0,limpio,71,2.9
1431,2026-05-24,ui,No,0,limpio,49,0.9
2110,2026/09/02 02:56,auth,no,0,negativo,61,"5,9"
1859,2026/07/25 03:53,authentication,false,0,negativo,75,7.6
1071,2026-10-10,Api,,0,limpio,86,"5,5"
377,2026-08-18,AUTH,false,0,clean,77,3.1
984,20/02/2026,Api,false,0,-,536,"10,7"
1093,21/11/2026,api,no,no,negativo,139,1.8
2476,17/11/2026,UI,no,no,limpio,61,4.5
514,02/12/2026,Auth,false,no,clean,53,"6,5"
1957,2026/11/07 09:43,Api,Si,no,limpio,166,2.5
2249,2026/06/01 02:30, db,1,0,clean,180,0.6
1967,2026-10-18,auth,No,0,limpio,34,4.5
1481,2026/11/21 17:44,UI,No,0,-,32,-10.0
119,2026-03-23,UI,SI,0,clean,5,"8,1"
686,16/04/2026,ui,No,no,clean,201,"11,0"
2182,01/04/2026,db,si,1,malware,59,2.1
2357,07/04/2026,Auth,false,0,clean,124,"4,9"
1391,2026-06-21,athu,no,0,Malware,31,"2,2"
333,2026-11-13,authentication,sí,no,clean,23,99999
179,2026-08-05,AUTH,false,0,positivo,177,10.5
258,08/01/2026,authentication,0,0,-,20,"8,6"
742,,api,si,1,+,55,"16,5"
1044,2026/01/04 00:45,DB,no,0,limpio,120,2.8
2333,,ui,0,0,-,,99999
495,2026-10-22,database,no,0,limpio,18,"2,2"
2086,2026/10/07 14:43,auth,false,no,+,43,2.5
2092,2026/08/22 01:18,db,No,0,clean,84,8.7
1529,13/08/2026,Api,NO,no,clean,95,"1,0"
372,27/10/2026,db,NO,0,clean,25,10.8
604,2026-01-09,auth,0,0,clean,15,"1,6"
2275,2026/03/23 23:14,Api,0,0,limpio,228,"3,7"
849,2026-03-14,Api,no,no,clean,32,"6,5"
1344,16/09/2026,api,1,no,malware,21,"7,4"
2599,2026-12-06,ui,No,0,negativo,8,2.3
2505,2026-11-26,UI,false,no,-,382,"6,4"
207,21/02/2026,auth,false,0,clean,132,"2,7"
1513,2026/11/23 02:07,Auth,SI,no,negativo,14,4.7
1439,02/07/2026,auth,no,no,limpio,64,1.3
1492,2026/07/22 14:01,Auth,0,unknown,negativo,27,5.9
1995,2026/03/07 14:51,api,false,0,-,307,3.4
2219,2026-12-28,AUTH,No,0,limpio,32,"8,3"
364,2026/05/22 23:26,auth,No,0,-,6,6.3
1989,2026-01-20,Auth,no,0,limpio,74,"4,0"
1001,08/09/2026,UI,false,0,negativo,64,2.7
719,2026/08/17 08:01,api,NO,0,clean,215,1.7
317,2026/02/18 17:23,ui,NO,0,MALWARE,254,5.1
1991,2026-12-03,AUTH,0,0,limpio,56,"6,2"
259,05/03/2026,Auth,no,0,+,334,4.0
1685,2026/11/11 06:06,API,sí,1,MALWARE,21,18.3
1882,01/05/2026,DB,No,no,-,29,"4,5"
125,04/12/2026,db,NO,0,-,92,"2,1"
1044,2026/01/04 00:45,DB,no,0,limpio,120,2.8
1329,2026-07-19,UI,false,no,-,38,2.7
1128,25/05/2026,auth,NO,0,negativo,70,"7,8"
966,2026-11-15,Auth,No,0,limpio,87,"2,3"
1625,2026-09-26,AUTH,No,0,-,41,"4,1"
1642,2026/04/16 08:45,DB,false,0,limpio,222,12.3
1282,2026-02-02,Auth,0,0,clean,45,"1,7"
1056,01/02/2026,AUTH,No,0,clean,99,"8,2"
1619,2026-05-18,API ,0,0,-,121,"6,5"
1978,2026-12-16,API,NO,0,clean,46,5.6
2206,2026-02-12,auth,No,0,clean,40,"10,4"
947,2026-07-11,API,si,1,malware,-112,4.5
704,2026-09-12,DB,No,0,negativo,163,99999
2325,10/05/2026,Api,0,0,clean,35,9.9
787,18/10/2026,ui,false,0,negativo,-26,"6,5"
1869,,Api,no,no,limpio,142,5.6
1131,2026/04/21 07:43,auth,no,0,-,62,"3,0"
1690,17/09/2026,auth,NO,0,-,72,"1,7"
794,2026-07-05,auth,NO,no,-,24,"5,1"
1897,10/09/2026,ui,si,no,negativo,179,2.1
582,2026-02-13,Auth,0,0,clean,221,3.7
81,2026-08-18,authentication,NO,0,-,362,4.0
885,22/08/2026,auth,NO,0,-,221,1.9
2329,2026-08-18,auth,false,0,-,999999,"0,7"
861,2026-09-09,Api,0,no,clean,224,99999
637,2026-09-09,ui,0,no,-,69,"1,4"
1466,2026/03/14 00:25,api,false,no,limpio,18,6.5
1355,2026-02-10, authentication,NO,0,limpio,26,9.9
1240,08/04/2026,authentication,0,no,Malware,282,6.9
930,2026/07/21 06:41,UI,No,no,limpio,54,10.7
2347,2026-10-14,API,yes,1,MALWARE,317,1.5
1982,12/03/2026,ui,0,0,-,58,"7,2"
2070,2026/11/24 01:41,api,No,0,+,264,"1,2"
1972,25/08/2026,auth,no,no,clean,169,"5,7"
865,2026-06-12,api,0,0,,48,"7,2"
2314,2026-01-23,authentication,false,0,limpio,342,0.9
1689,08/02/2026,ui,NO,no,clean,88,-7.3
2323,2026/06/10 20:49,db,Si,sí,malware,177,"4,3"
2489,2026/12/11 19:14,Auth,false,0,clean,49,2.7
601,2026-02-12,Api,0,no,-,364,"6,6"
388,2026-03-27,Auth,false,0,+,82,5.4
907,2026-01-23,ui,SI,?,-,208,"4,4"
509,2026/05/19 06:32,db,1,1,+,79,3.4
2292,05/02/2026,database,NO,0,clean,61,2.0
2344,2026-12-20,auth,si,sí,MALWARE,255,17.7
374,12/05/2026,api,false,no,-,129,2.5
190,2026-01-06,api,false,0,limpio,31,11.1
181,2026/04/02 10:28,Auth,no,no,-,111,17.2
404,2026/03/16 07:33,auth,No,no,negativo,36,"2,7"
1762,13/11/2026,authentication,NO,0,negativo,31,9.2
1322,16/01/2026,api,false,0,MALWARE,66,"3,4"
811,,api,0,0,-,6,"13,9"
491,27/02/2026,UI,NO,no,clean,64,"5,9"
2142,,API,0,no,negativo,63,1.6
1388,2026/04/10 23:46, auth,Si,1,MALWARE,27,"18,9"
1877,2026-02-13,DB,NO,0,-,42,"3,5"
1183,2026-10-16,ui,false,0,limpio,279,7.7
263,2026-03-27,api,NO,0,negativo,74,"7,5"
1395,2026/12/06 22:47, authentication ,No,?,-,8,4.2
1123,2026-03-24,db,NO,no,clean,75,"3,8"
332,2026-12-10,Auth,no,0,clean,1012,7.1
2218,2026/09/13 12:18,Api,0,0,clean,258,"8,7"
1860,2026-04-03, Auth,No,no,negativo,43,2.3
2100,10/11/2026,AUTH,0,no,negativo,153,3.4
424,2026/02/15 02:55,AUTH,false,no,negativo,175,7.1
2236,2026-10-22,AUTH,No,0,negativo,97,"2,1"
1039,27/09/2026,Api,No,no,Malware,70,"3,3"
248,2026-07-10,ui,No,0,negativo,229,2.6
165,2026-04-25,api,false,no,clean,113,2.1
1085,16/11/2026,auth,0,0,clean,51,"6,5"
395,2026/11/11 11:54,Auth,yes,1,malware,431,"11,5"
1118,2026-11-21,db,No,no,-,39,3.1
2302,2026-05-08,ap i,No,0,clean,203,9.9
2586,2026/09/21 13:15,api,NO,0,limpio,59,"4,7"
296,26/03/2026,api,NO,0,malware,149,"6,8"
26,2026-06-19,authentication,0,0,limpio,15,6.0
2591,2026/04/07 08:43,authentication,0,0,clean,127,14.9
2179,05/03/2026,ui,0,no,MALWARE,89,"8,3"
415,2026-11-26,auth,0,0,limpio,6,"7,9"
1714,2026-09-10,database,false,0,clean,40,3.7
2017,11/10/2026, database ,,no,clean,96,1.7
532,2026-12-09,auth,no,0,limpio,34,"2,9"
2116,23/03/2026,api,no,no,negativo,35,7.9
718,03/05/2026,auth,true,0,-,86,"4,2"
416,2026/12/14 21:34,Auth,0,0,limpio,22,5.8
105,05/10/2026,API,No,no,-,66,"6,7"
1659,2026/03/11 01:21,UI,1,0,limpio,223,15.6
134,2026/06/22 10:19, ui,NO,0,negativo,76,7.0
121,2026-07-11,auth,no,no,clean,69,9.9
2065,2026-10-16,AUTH,no,0,clean,151,4.7
237,2026/06/24 15:13,api,NO,0,negativo,143,1.9
1486,18/04/2026,ui,No,0,negativo,158,5.8
1809,2026-09-07,ui,NO,0,limpio,42,"3,3"
189,2026-03-22, Auth,no,no,limpio,64,"5,4"
933,2026-06-04,ui,false,no,negativo,85,"8,8"
2467,05/05/2026,AUTH,No,0,-,36,3.5
544,23/06/2026,DB,No,0,limpio,31,"6,2"
2378,,API,false,1,Malware,164,13.9
554,2026-07-03,API,No,0,,33,"5,2"
2105,15/11/2026,db,no,no,negativo,69,11.7
2555,2026/06/14 17:03,api,0,no,clean,111,"6,0"
2491,2026/10/15 10:52,Api,no,0,negativo,37,2.9
471,2026-01-20,auth,yes,no,-,26,"16,7"
567,2026/03/20 13:56,Api,NO,0,-,170,"0,6"
973,2026/09/04 14:28,database,0,0,limpio,96,"10,8"
2007,2026-09-19,AUTH,No,unknown,-,14,7.2
2426,2026-01-18,Api,NO,0,clean,93,-5.6
78,2026/09/04 03:33,authentication,No,no,clean,461,"6,8"
658,2026/07/07 16:17,UI,,0,clean,556,8.8
1748,2026-11-13,api,no,no,clean,34,5.3
685,2026-06-26,api,,no,-,41,8.0
1450,2026/08/19 03:20,UI,0,0,-,124,"1,7"
11,2026/05/20 12:01,api,no,0,clean,60,1.3
1599,2026-07-10, Api,No,no,-,43,3.0
36,23/07/2026,api,No,0,clean,50,"9,4"
2291,2026-09-25,database,,no,negativo,87,2.9
381,27/04/2026,Api,no,0,-,73,"5,2"
1657,,AUTH,NO,no,clean,35,"3,7"
55,2026/02/06 19:45,api,false,0,-,11,4.6
538,2026/10/10 23:17,auth ,false,no,negativo,9,8.2
228,2026-07-02,ui ,No,0,limpio,14,"3,5"
2374,2026-12-24,api,No,no,negativo,72,"1,9"
2301,2026-11-11,ui,0,no,clean,142,"4,1"
2413,2026/06/25 23:35,API,NO,0,+,85,"4,5"
1392,23/12/2026,database,false,0,-,49,"2,9"
1053,12/02/2026,auth,false,0,negativo,70,7.8
1588,12/08/2026,ui,false,0,limpio,98,6.1
1455,2026/06/10 00:08,API,0,no,limpio,42,4.9
2194,27/10/2026,ui,false,no,-,66,2.6
651,2026/07/21 05:36, API,false,0,limpio,207,3.0
482,13/03/2026,api,true,0,limpio,151,99999
576,,UI,no,no,negativo,51,"5,0"
2575,21/08/2026,api,false,no,MALWARE,240,"3,0"
2094,03/07/2026,api,0,no,limpio,21,2.6
654,02/11/2026,AUTH,No,0,negativo,359,10.4
1891,2026-11-13,Api,N/A,1,+,28,30.0
737,2026/02/01 06:40,api,No,no,clean,120,14.6
1662,2026-01-26,database,no,no,-,256,6.2
1637,2026/05/11 17:13,Api,0,0,limpio,64,5.7
1094,2026-05-07,database,false,0,-,165,6.4
2015,,DB,no,0,clean,68,10.7
1728,26/02/2026,auth,Si,0,negativo,-39,"4,9"
1900,2026-11-02,API,NO,0,negativo,35,"18,3"
2141,2026-11-02,Auth,0,0,clean,-1399,
20,2026/04/12 10:07,UI,false,0,negativo,48,"2,9"
577,19/06/2026,Auth,NO,no,negativo,90,"3,6"
915,2026-10-12,db,false,0,clean,66,8.8
114,2026-06-28,API,no,0,-,26,"8,6"
1473,2026-11-02,Api,0,0,-,38,3.5
208,2026/10/24 22:19,AUTH,false,0,limpio,18,9.4
1500,2026/02/15 10:35,db,Si,1,malware,1184,9.7
862,2026-05-21,auth,No,0,limpio,41,3.2
1426,01/11/2026,Api,0,0,negativo,20,8.0
1521,14/01/2026,Auth,NO,0,negativo,111,"11,2"
958,,API,No,0,clean,242,4.4
2215,18/12/2026,API,NO,no,-,19,5.2
2235,04/08/2026,auth,0,0,limpio,70,12.0
498,10/11/2026,authentication,sí,0,negativo,5,"2,4"
1164,16/02/2026,db,NO,0,negativo,82,"6,2"
762,03/04/2026,Auth,No,no,limpio,167,"1,4"
2346,2026-11-10,auth,No,,clean,29,"20,3"
1199,11/02/2026,auth,yes,0,clean,99,"5,7"
1411,12/09/2026,DB,No,0,-,105,"1,8"
1817,2026-12-03,db,false,no,-,42,8.2
1831,2026/04/09 19:20,db,No,no,clean,172,5.4
385,21/11/2026,API,No,no,-,17,"5,3"
1398,2026/01/27 13:45,Api,0,0,clean,58,3.0
1333,23/04/2026,db,No,0,clean,160,"0,6"
1884,2026/02/24 10:38,authentication,No,0,malware,121,3.7
1634,2026/08/03 05:36,api,No,0,clean,155,5.1
2332,23/08/2026,Api,no,no,-,57,2.4
2583,2026/11/02 21:01,ui,0,0,-,171,"1,5"
660,2026-11-10,db,No,0,clean,25,2.8
517,27/11/2026,Auth,No,0,limpio,81,1.7
547,2026/09/19 14:49,AUTH,false,0,limpio,164,2.9
126,2026-10-16,UI,false,no,clean,35,5.1
2430,2026-01-17,Auth,No,,negativo,53,5.5
2112,24/04/2026,ui,no,0,malware,115,4.8
1003,2026-10-26,db,NO,0,-,,6.0
992,2026-08-09,Auth,0,no,limpio,57,"5,4"
2283,,ui,NO,unknown,negativo,268,6.7
1401,2026/12/23 04:03,api,false,no,clean,43,"3,0"
876,17/02/2026,DB,0,no,-,103,9.5
1312,,UI,false,0,negativo,34,5.6
943,25/11/2026,authentication,false,0,-,293,"4,7"
2383,2026/10/06 17:25,api,0,no,limpio,43,3.9
877,22/06/2026,auth,0,no,-,26,10.1
1317,16/08/2026,database,1,no,-,58,8.6
1913,2026/05/11 17:01,ui,NO,0,-,40,-4.2
61,,db,false,0,Malware,21,2.9
133,2026-03-21,DB,NO,0,Malware,97,"12,8"
560,01/07/2026,ui,no,0,-,135,5.6
1543,14/11/2026,authentication,No,no,malware,34,7.7
555,22/07/2026,API,No,no,-,-177,6.6
1577,27/11/2026,auth,no,no,limpio,85,"3,6"
2097,24/11/2026,Auth,sí,si,Malware,-110,11.5
2582,2026-05-23,db,false,0,malware,35,11.6
1258,18/04/2026,db,0,0,negativo,181,-11.3
1088,2026-06-17,db,SI,0,MALWARE,107,"3,9"
1375,2026-12-03,authentication,No,no,clean,87,1.9
1875,2026/08/09 20:40,authentication,No,0,malware,117,2.6
1193,2026-03-23, api ,no,0,negativo,47,17.5
1227,2026/07/17 21:50,API,yes,si,Malware,41,24.4
2504,12/05/2026,api,N/A,no,-,838,5.4
493,2026-04-24,Api,No,no,limpio,504,"2,4"
1673,2026/12/26 05:40,authentication,sí,0,clean,25,4.0
406,13/08/2026,ui,No,0,-,2,4.7
661,02/09/2026,db,no,0,clean,44,"1,8"
874,2026-09-27,AUTH,false,0,limpio,72,4.2
2354,2026/08/12 15:40,db,NO,0,clean,189,5.5
1824,20/01/2026,db,NO,0,-,42,3.5
1653,2026-06-08,Auth,,0,clean,755,1.8
1225,10/02/2026,auth,NO,0,-,51,4.2
1259,2026/01/28 18:18, API ,false,no,limpio,149,2.6
1956,2026-08-22,API,false,0,clean,80,"16,8"
1163,2026/10/24 14:44,UI,false,no,-,10,"6,3"
171,2026-03-13,auth,si,0,negativo,191,"4,9"
195,26/08/2026,ui,true,0,clean,115,5.8
170,2026/07/18 06:03,ui,no,0,negativo,31,15.8
1827,2026/11/05 10:08,database,No,0,limpio,8,2.5
850,14/08/2026,ui,0,0,negativo,78,"6,6"
417,2026/01/01 02:12,ui,false,0,Malware,76,"14,4"
2127,04/11/2026,Api,No,0,-,37,5.7
2252,2026-12-20,api,false,0,negativo,119,"2,3"
2434,2026/05/02 11:24,ui,true,1,malware,36,12.0
1081,28/10/2026,authentication,NO,0,negativo,98,"10,3"
215,2026-02-20,Api,No,no,clean,87,7.2
239,08/03/2026,Auth,no,0,limpio,79,"9,1"
854,22/04/2026,api,true,0,negativo,33,"5,3"
2510,04/04/2026,auth,no,no,negativo,175,"14,3"
2190,25/02/2026,Auth,0,0,malware,24,2.2
1620,23/11/2026,ui,no,no,negativo,38,"4,4"
2018,16/09/2026,UI,false,no,limpio,157,"9,7"
2276,2026/03/03 16:01,ui,No,0,-,43,6.6
2151,2026-07-25,db,NO,no,negativo,55,3.8
847,2026-10-05,ui,no,no,-,20,"1,1"
2121,2026/07/05 12:13,api,no,0,-,826,8.9
1551,, AUTH ,NO,?,negativo,11,"17,6"
1070,2026/10/13 03:33,auth,0,no,malware,26,3.4
766,2026/08/17 09:02,Api,0,no,MALWARE,43,3.2
191,2026-10-26,AUTH,,0,Malware,56,4.0
1178,2026/09/14 00:14,API,1,0,negativo,59,2.5
2261,2026/02/18 05:16,api,No,0,-,65,4.7
1013,2026-08-06,Api,No,no,negativo,59,4.9
118,,auth,No,no,,27,"2,0"
2527,2026-08-20,authentication,0,0,negativo,51,8.3
1376,2026-08-25,AUTH,false,no,clean,213,12.9
896,21/08/2026,db,No,0,negativo,800,"15,5"
1919,2026-06-06, db,false,0,-,112,"7,5"
1340,2026/09/18 06:51,ui,NO,0,limpio,9,"4,1"
979,03/05/2026,api,false,0,-,53,8.4
2133,2026-09-14,UI,no,no,-,54,4.1
409,13/01/2026,db,0,0,-,62,"6,8"
948,2026-10-27,UI,false,no,limpio,58,"4,8"
1197,27/08/2026,db,0,0,clean,65,3.3
625,16/10/2026,AUTH,0,0,limpio,352,"9,0"
653,2026-05-19,AUTH,false,0,limpio,23,"1,6"
1556,19/01/2026,API,N/A,0,negativo,66,"4,5"
1484,2026/11/14 20:34,Auth ,false,no,-,72,"1,0"
610,2026/09/13 18:05, Api ,no,0,-,16,3.0
497,2026/04/16 20:35, database,SI,0,negativo,61,3.9
626,2026-07-11,api,0,0,negativo,17,"9,1"
629,12/03/2026,api,false,0,malware,118,5.9
290,18/10/2026,ui,No,no,negativo,221,3.1
549,2026-08-17, Api ,no,0,clean,86,7.7
2080,2026-03-16,auth,NO,0,negativo,159,6.1
1918,2026-01-11,api,NO,0,limpio,22,"10,2"
2052,2026-07-09,db,No,0,-,42,3.2
1459,,auth,no,no,limpio,45,
448,2026-10-28,API,NO,0,clean,40,7.7
2353,2026-04-21,db,sí,no,clean,25,"4,2"
2600,28/07/2026,authentication,no,0,clean,79,-3.8
1349,07/12/2026,db,No,0,clean,54,"2,5"
74,2026-07-04,AUTH,0,0,clean,98,2.5
925,2026/09/07 13:30,api ,sí,no,limpio,26,"2,9"
2255,2026-01-23,ui,NO,0,limpio,62,"7,6"
1655,2026/10/28 13:37,db,0,no,negativo,88,6.3
255,2026/09/22 05:09,Auth,false,no,+,16,
13,,api,false,0,negativo,31,"4,6"
157,2026-01-22,AUTH,1,0,limpio,72,0.9
2099,28/11/2026,ui,NO,0,negativo,71,"10,4"
2533,2026-03-18,db,No,0,negativo,110,-5.0
2202,2026/04/27 06:37,DB,no,no,limpio,30,2.1
1493,2026-10-09,database,no,0,,39,1.6
1347,2026-09-07,api,sí,no,negativo,162,6.5
1491,2026/09/04 14:55,Api,NO,0,negativo,100,1.7
302,2026/06/10 07:26,DB,true,no,-,28,
1000,25/08/2026,api,yes,0,positivo,54,13.5
2379,2026-01-09,API,no,no,-,123,2.8
2036,14/03/2026,DB,0,no,-,105,4.1
529,2026-09-20,API,false,0,clean,131,6.6
449,2026-05-10, UI,NO,0,-,54,
1320,2026-04-14,Auth,false,0,negativo,19,0.3
1167,,api,sí,no,limpio,212,3.9
1173,2026/11/08 20:52,db,yes,no,limpio,21,3.8
1114,,db,no,0,clean,56,14.0
550,25/10/2026,auth,sí,1,Malware,87,14.1
772,2026-12-17,ui,no,0,negativo,97,"3,7"
1140,,DB,0,0,limpio,147,14.9
674,17/10/2026,authentication,no,no,-,84,11.8
393,2026-02-02,UI,0,0,clean,205,2.6
450,2026-07-10,auth,0,0,-,132,12.3
363,12/01/2026,authentication,No,0,limpio,106,3.4
921,01/04/2026, auth,false,0,negativo,145,12.1
1373,2026-07-12,database,false,0,limpio,72,10.8
1695,2026/09/19 14:28,auth,false,0,clean,34,2.8
330,2026/06/27 12:46,AUTH,0,0,negativo,45,"0,9"
1669,2026-09-20,auth,No,0,MALWARE,95,"5,7"
1502,2026/10/20 23:52,AUTH,false,0,negativo,65,"12,7"
1679,2026/07/03 21:48,Auth,No,unknown,limpio,58,6.9
2168,2026/02/06 23:15,api,0,0,-,17,
288,2026/12/04 12:34,db,no,no,negativo,114,3.8
2204,2026/08/11 01:16,ui,NO,0,-,167,99999
1234,2026/12/07 09:37,auth ,No,0,limpio,212,"4,0"
734,,API,NO,0,clean,19,"6,4"
1084,2026-06-03,DB,no,no,negativo,23,8.2
1187,17/06/2026,DB,sí,0,negativo,121,"11,8"
1272,24/08/2026,ui,NO,?,clean,35,3.3
1734,2026/10/15 08:10,ui,NO,no,-,-65,"11,5"
712,2026/08/15 12:28,AUTH,SI,0,clean,58,"6,1"
2324,2026/01/28 19:56,AUTH,No,,limpio,325,11.6
1260,27/12/2026,authentication,si,no,negativo,180,5.1
10,10/04/2026,authentication,0,0,MALWARE,29,"6,2"
455,2026/09/14 18:55,api,sí,0,limpio,15,"3,5"
1334,06/06/2026,api,NO,0,clean,60,2.2
2380,09/09/2026,db,no,0,-,121,"3,7"
1217,2026-02-03,Api,No,0,-,152,"2,0"
2443,2026-03-03,AUTH,NO,0,negativo,81,5.9
1251,2026-03-03,UI,No,no,limpio,19,
1569,2026-10-12,UI,no,no,limpio,250,
571,2026-09-18,database,No,0,limpio,273,"6,7"
1735,2026-03-13,db,NO,0,-,129,0.7
2013,27/05/2026,API,NO,no,-,65,1.8
621,2026-02-13,db,no,0,limpio,65,1.0
2203,2026/09/02 08:10,Api,NO,0,-,99,-11.8
638,2026-01-14,API,NO,0,-,25,"3,6"
2311,22/04/2026,authentication,Si,sí,positivo,68,"10,1"
1535,13/09/2026,ui,No,0,limpio,117,"1,1"
904,2026-09-11,API,1,1,+,30,3.3
1675,2026-11-10,db,no,0,limpio,28,"4,4"
1073,03/09/2026,authentication,NO,0,clean,86,"16,3"
1075,2026-06-04,UI,0,0,clean,17,"2,0"
1702,2026-07-06,ui,true,0,-,18,"6,5"
431,2026-01-20,ui,no,0,-,28,"4,7"
117,2026/03/21 00:00,api,NO,no,negativo,41,9.4
1031,2026/11/18 00:07,Api,false,no,limpio,29,17.2
1105,2026-08-19,AUTH,sí,no,clean,259,5.5
450,2026-07-10,auth,0,0,clean,132,12.3
2436,2026/10/13 23:18,auth,0,0,-,72,6.2
788,2026-11-05,UI,NO,0,negativo,202,5.6
2198,2026-02-05,api,0,no,negativo,99,"6,2"
2562,2026-08-17,db,0,no,clean,11,5.7
1807,2026-01-25,AUTH,no,0,limpio,84,
1600,16/11/2026,ui,no,0,MALWARE,19,11.5
2081,09/10/2026,API,No,0,limpio,94,2.4
1389,2026-01-15,AUTH,sí,no,MALWARE,231,99999
1497,2026-12-12,Auth,No,0,clean,32,9.8
1611,2026/02/21 06:57,Api,NO,no,negativo,61,"1,6"
1573,2026/09/21 05:46,UI,No,no,negativo,31,"16,5"
701,03/07/2026,authentication,yes,1,MALWARE,51,99999
1424,,auth,false,no,-,183,1.7
2408,2026-01-21,ui,no,0,limpio,71,"2,6"
2272,2026/10/13 20:01,auth,0,0,clean,144,"9,9"
1413,2026-07-19,auth,NO,no,limpio,80,6.2
496,2026-04-06,api,No,0,clean,51,"3,3"
2169,2026-01-04,Api,No,0,clean,33,"8,3"
2162,17/10/2026,ui,false,unknown,clean,112,9.2
468,15/05/2026,authentication,No,no,-,32,9.4
2034,2026-05-10,DB,No,0,limpio,109,"1,8"
953,04/01/2026,authentication,no,no,clean,37,2.7
1002,2026-11-15,ui,no,0,clean,39,"4,5"
1888,21/09/2026,ui,No,0,negativo,168,1.5
2459,2026/07/10 10:39,UI,No,0,-,122,"3,8"
714,07/01/2026,db,No,0,negativo,255,"11,0"
